Oid,SheetName,ClassName,Name,Value,Units,
2442,Column,TraySection,Stages(1).TotalDraw(1).RefNameProvision,,,
2442,Column,TraySection,Stages(1).TotalDraw(1).Remarks,,,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidBubblePointPressure,,Pa,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidBubblePointTemperature,,K,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidCompressibility,,unitless,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidCriticalPressure,,Pa,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidCriticalTemperature,,K,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidCriticalVolume,,m^3/kmol,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidDewPointPressure,,Pa,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidDewPointTemperature,,K,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidEnthalpyFlow,,W,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidHeatCapacityRatio,,,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidMassDensity,,kg/m^3,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidMassEnthalpy,,J/kg,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidMassEntropy,,J/(kg.K),
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidMassFlow,,kg/s,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidMassFraction,,fraction,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidMassHeatCapacity,,J/(kg.K),
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidMassHeatCapacityConstVol,,J/(kg.K),
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidMolarDensity,,kmol/m^3,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidMolarEnthalpy,,J/kmol,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidMolarEntropy,,J/(kmol.K),
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidMolarFlow,,kmol/s,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidMolarFraction,,fraction,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidMolarHeatCapacity,,J/(kmol.K),
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidMolarHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidMolecularWeight,,g/mol,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidPressure,,Pa,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidSurfaceTension,,N/m,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidTemperature,,K,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidThermalConductivity,,W/(m.K),
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidViscosity,,(N/m^2).s,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidViscosityKinematic,,cSt,
2442,Column,TraySection,Stages(1).TotalDraw(1).SolidVolumetricFlow,,m^3/s,
2442,Column,TraySection,Stages(1).TotalDraw(1).StreamGuid,77a4136f-3d18-4959-b29c-4579000d2254,,
2442,Column,TraySection,Stages(1).TotalDraw(1).StreamIdentifier,77a4136f-3d18-4959-b29c-4579000d2254,,
2442,Column,TraySection,Stages(1).TotalDraw(1).StreamTag,To Condenser,,
2442,Column,TraySection,Stages(1).TotalDraw(1).ThermodynamicCalculateMethod,,,
2442,Column,TraySection,Stages(1).TotalDraw(1).UtilityCostPerUnit,0,USD/kJ,
2442,Column,TraySection,Stages(1).TotalDraw(1).UtilityHeatFlow,,W,
2442,Column,TraySection,Stages(1).TotalDraw(1).UtilityInletTemperature,0,K,
2442,Column,TraySection,Stages(1).TotalDraw(1).UtilityMassFlow,,kg/s,
2442,Column,TraySection,Stages(1).TotalDraw(1).UtilityOutletTemperature,0,K,
2442,Column,TraySection,Stages(1).TotalDraw(1).UtilityType,,,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporAccentricFactor,,,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporBubblePointPressure,,Pa,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporBubblePointTemperature,,K,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporCompressibility,0.989036958,unitless,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporCriticalPressure,,Pa,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporCriticalTemperature,,K,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporCriticalVolume,,m^3/kmol,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporDewPointPressure,,Pa,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporDewPointTemperature,,K,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporEnthalpyFlow,-5684606.504,W,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporHeatCapacityRatio,1.322370496,,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporMassDensity,1.198860671,kg/m^3,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporMassEnthalpy,-9811326.57,J/kg,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporMassEntropy,-781.7154795,J/(kg.K),
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporMassFlow,0.579392243,kg/s,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporMassFraction,,fraction,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporMassHeatCapacity,1554.796344,J/(kg.K),
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporMassHeatCapacityConstVol,,J/(kg.K),
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporMolarDensity,0.052604298,kmol/m^3,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporMolarEnthalpy,-223601759.1,J/kmol,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporMolarEntropy,-17815.42537,J/(kmol.K),
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporMolarFlow,0.025422906,kmol/s,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporMolarFraction,1,fraction,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporMolarHeatCapacity,35434.06644,J/(kmol.K),
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporMolarHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporMolecularWeight,22.79016578,g/mol,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporPressure,,Pa,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporSpecificGravityMole,,,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporStandardVolumetricFlow,0.601109981,scm/s,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporStdMassDensity,1.198860671,kg/m^3,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporStdVolumeFlow,0.48328572,m^3/s,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporSurfaceTension,0,N/m,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporTemperature,,K,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporThermalConductivity,0.024405407,W/(m.K),
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporViscosity,1.49E-05,(N/m^2).s,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporViscosityKinematic,1.24E-05,m^2/s,
2442,Column,TraySection,Stages(1).TotalDraw(1).VaporVolumetricFlow,0.48328572,m^3/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkAccentricFactor,,,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkAromaticIndex,,,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkAshContent,,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkBasicNitrogenContent,,fraction,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkBubblePointPressure,,Pa,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkBubblePointTemperature,,K,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkC5AsphalteneContent,,fraction,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkC7AsphalteneContent,,fraction,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkCetaneNumber,,,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkCloudPoint,,K,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkCompressibility,0.001044989,unitless,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkConradsonCarbonResidue,,fraction,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkCriticalPressure,,Pa,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkCriticalTemperature,,K,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkCriticalVolume,,m^3/kmol,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkCToHRatio,,,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkDewPointPressure,,Pa,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkDewPointTemperature,,K,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkEnthalpyFlow,-5407369.065,W,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkFlashPointClosedCup,,K,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkFreezePoint,,K,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkGrossHeatingValue,,J/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkHeatCapacityRatio,1.036835323,,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkLowerHeatingValue,,J/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkLuminosityNumber,,,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkMassDensity,989.3027487,kg/m^3,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkMassEnthalpy,-15694934,J/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkMassEntropy,-8723.844746,J/(kg.K),
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkMassFlow,0.344529583,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkMassHeatCapacity,4170.166549,J/(kg.K),
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkMassHeatCapacityConstVol,,J/(kg.K),
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkMassHeatOfVapourisation,,J/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkMolarDensity,54.68363189,kmol/m^3,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkMolarEnthalpy,-283943125.4,J/kmol,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkMolarEntropy,-157826.4517,J/(kmol.K),
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkMolarFlow,0.019043846,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkMolarHeatCapacity,75444.09702,J/(kmol.K),
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkMolarHeatCapacityConstVol,,J/(kmol.K),
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkMolecularWeight,18.09138703,g/mol,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkNaphtheneContent,,,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkNetHeatingValue,,J/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkNoakVolatility,,,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkNonBasicNitrogenContent,,fraction,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkPenetrationIndex,,,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkPressure,151684.7,Pa,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkSmokePoint,,K,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkSofteningPoint,,,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkSpecificGravityMole,,,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkStandardLiquidVolumeFlowRate,,m^3/s@15degC,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkStdMassDensity,,kg/m^3,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkSulfurContent,,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkSurfaceTension,0.068629553,N/m,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkTemperature,319.26111,K,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkThermalConductivity,0.630805296,W/(m.K),
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkTotalAromatics,,fraction,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkTotalNitrogen,,fraction,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkTotalParaffin,,fraction,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkVanadiumContent,,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkViscosity,0.000603738,(N/m^2).s,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkViscosityKinematic,6.10E-07,m^2/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkVolumetricFlow,0.000348255,m^3/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkWaterFraction,,fraction,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkWaxContent,,J/m^3,
2442,Column,TraySection,Stages(1).TotalReturn(1).BulkWobbeIndex,,J/m^3,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFlow(1),0.000998588,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFlow(2),0.342335619,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFlow(3),0.000320321,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFlow(4),0.000875136,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFlow(5),1.73E-08,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFlow(6),1.15E-08,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFlow(7),0,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFlow(8),0,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFlow(9),0,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFlow(10),0,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFlow(11),0,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFraction(1),0.00289841,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFraction(2),0.993632,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFraction(3),0.000929733,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFraction(4),0.00254009,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFraction(5),5.02E-08,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFraction(6),3.34E-08,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFraction(7),0,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFraction(8),0,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFraction(9),0,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFraction(10),0,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMassFraction(11),0,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFlow(1),8.38E-06,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFlow(2),0.019002502,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFlow(3),7.28E-06,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFlow(4),2.57E-05,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFlow(5),1.08E-09,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFlow(6),3.83E-10,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFlow(7),0,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFlow(8),0,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFlow(9),0,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFlow(10),0,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFlow(11),0,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFraction(1),0.000440035,kmol/kmol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFraction(2),0.997829,kmol/kmol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFraction(3),0.000382191,kmol/kmol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFraction(4),0.00134833,kmol/kmol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFraction(5),5.66E-08,kmol/kmol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFraction(6),2.01E-08,kmol/kmol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFraction(7),0,kmol/kmol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFraction(8),0,kmol/kmol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFraction(9),0,kmol/kmol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFraction(10),0,kmol/kmol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompBulkMoleFraction(11),0,kmol/kmol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompDBName(1),MDEAmine,,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompDBName(2),H2O,,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompDBName(3),CO2,,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompDBName(4),H2S,,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompDBName(5),Methane,,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompDBName(6),Ethane,,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompDBName(7),Propane,,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompDBName(8),i-Butane,,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompDBName(9),n-Butane,,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompDBName(10),i-Pentane,,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompDBName(11),n-Pentane,,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFlow(1),0.000998588,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFlow(2),0.342335619,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFlow(3),0.000320321,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFlow(4),0.000875136,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFlow(5),1.73E-08,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFlow(6),1.15E-08,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFlow(7),0,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFlow(8),0,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFlow(9),0,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFlow(10),0,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFlow(11),0,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFraction(1),0.00289841,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFraction(2),0.993632,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFraction(3),0.000929733,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFraction(4),0.00254009,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFraction(5),5.02E-08,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFraction(6),3.34E-08,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFraction(7),0,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFraction(8),0,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFraction(9),0,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFraction(10),0,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MassFraction(11),0,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFlow(1),8.38E-06,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFlow(2),0.019002502,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFlow(3),7.28E-06,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFlow(4),2.57E-05,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFlow(5),1.08E-09,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFlow(6),3.83E-10,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFlow(7),0,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFlow(8),0,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFlow(9),0,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFlow(10),0,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFlow(11),0,kmol/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFraction(1),0.000440035,mol/mol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFraction(2),0.997829,mol/mol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFraction(3),0.000382191,mol/mol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFraction(4),0.00134833,mol/mol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFraction(5),5.66E-08,mol/mol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFraction(6),2.01E-08,mol/mol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFraction(7),0,mol/mol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFraction(8),0,mol/mol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFraction(9),0,mol/mol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFraction(10),0,mol/mol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquid1MoleFraction(11),0,mol/mol,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFlow(1),0.000998588,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFlow(2),0.342335619,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFlow(3),0.000320321,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFlow(4),0.000875136,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFlow(5),1.73E-08,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFlow(6),1.15E-08,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFlow(7),0,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFlow(8),0,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFlow(9),0,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFlow(10),0,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFlow(11),0,kg/s,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFraction(1),0.00289841,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFraction(2),0.993632,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFraction(3),0.000929733,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFraction(4),0.00254009,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFraction(5),5.02E-08,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFraction(6),3.34E-08,kg/kg,
2442,Column,TraySection,Stages(1).TotalReturn(1).CompLiquidMassFraction(7),0,kg/kg,
